"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-0.993312,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q1",-0.315125,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q2",2.464876,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q3",2.886969,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q4",2.201988,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q1",4.888756,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.095467,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q3",2.526006,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q4",1.426401,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q1",0.765635,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q2",0.618728,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q3",0.530666,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.800255,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q1",-0.505827,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q2",0.277026,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q3",0.18092,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q4",0.47015,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q1",1.183734,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q2",0.816703,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q3",0.595306,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q4",0.469359,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q1",0.546602,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q2",0.489558,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q3",0.909649,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.242916,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q1",1.411688,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q2",1.334521,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.672101,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q4",1.905532,
"AUT","QGDP","TOT","PC_CHGPY","Q","2017-Q1",1.916448,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q1",7.420431,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q2",7.003863,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q3",6.093169,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q4",7.026229,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q1",5.539477,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q2",-0.446187,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q3",4.377165,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q4",5.959047,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q1",9.9184,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q2",9.782697,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q3",10.155499,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q4",6.999898,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q1",7.057912,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q2",6.555491,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q3",9.82764,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q4",14.257766,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q1",9.040519,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q2",12.659639,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q3",4.621044,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q4",3.004803,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q1",7.962114,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q2",14.352405,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q3",13.232082,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q4",12.364937,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q1",9.360136,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q2",5.190018,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q3",11.219109,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q4",10.754395,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q1",14.078728,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q2",13.230582,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q3",14.173729,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q4",11.353733,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q1",10.337125,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q2",12.367117,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q3",15.562035,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q4",19.602981,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q1",12.088319,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q2",12.570871,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q3",5.093564,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q4",10.618885,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q1",13.433933,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q2",12.182152,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q3",11.994019,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q4",4.784282,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q1",5.69885,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q2",5.308059,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q3",6.844113,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q4",10.673849,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q1",12.779838,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q2",13.952911,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q3",17.750961,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q4",14.730966,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q1",15.763658,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q2",10.655523,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q3",7.005632,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q4",5.069597,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q1",2.439597,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q2",7.596833,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q3",8.914474,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q4",12.46604,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q1",13.784104,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q2",14.301922,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q3",13.47658,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q4",11.040669,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q1",9.020162,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q2",9.412629,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q3",13.600166,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q4",16.768896,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q1",14.536449,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q2",12.485788,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q3",7.802233,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q4",8.824997,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q1",14.823663,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q2",12.100013,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q3",7.368067,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q4",0.912308,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q1",-2.811476,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q2",-3.957535,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.578657,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q4",-0.511173,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q1",2.729918,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q2",5.644863,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q3",7.861931,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q4",12.537697,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q1",8.987146,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q2",8.803094,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q3",6.822501,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q4",8.508071,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q1",12.487667,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q2",13.16577,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q3",15.047352,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q4",12.266042,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q1",12.15724,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q2",11.650916,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q3",9.166721,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q4",8.959231,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q1",7.012901,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q2",7.15254,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q3",7.087171,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q4",9.699632,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q1",8.564919,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q2",10.359564,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q3",13.803921,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q4",12.031937,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q1",13.264167,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q2",14.475487,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q3",10.888797,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q4",11.409832,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q1",16.359731,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q2",8.404761,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q3",11.159141,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q4",11.922897,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q1",4.372643,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q2",7.99661,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q3",7.363919,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q4",8.341095,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q1",9.727322,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q2",10.154359,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q3",10.718355,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q4",8.691061,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q1",11.286461,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q2",10.939722,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q3",9.234795,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q4",10.032413,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q1",8.233123,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q2",7.404195,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q3",4.997152,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q4",4.215187,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q1",4.269253,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q2",6.359211,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q3",8.102617,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q4",8.61151,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q1",9.535556,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q2",8.572412,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q3",8.272665,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q4",10.422461,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q1",9.735534,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q2",10.019854,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q3",10.520961,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q4",8.077902,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q1",7.923353,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q2",7.69772,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q3",7.556751,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q4",7.221075,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q1",5.673031,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q2",7.360806,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q3",6.40678,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.287281,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q1",-3.608277,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q2",-7.427299,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q3",-6.750998,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q4",-4.029198,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q1",6.360354,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q2",11.890115,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q3",13.086147,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q4",13.805904,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q1",12.322492,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q2",9.037573,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q3",9.322578,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q4",5.354055,
"KOR","QGDP","TOT","PC_CHGPY","Q","2001-Q1",4.577474,
"KOR","QGDP","TOT","PC_CHGPY","Q","2001-Q2",4.670267,
"KOR","QGDP","TOT","PC_CHGPY","Q","2001-Q3",3.29896,
"KOR","QGDP","TOT","PC_CHGPY","Q","2001-Q4",5.568459,
"KOR","QGDP","TOT","PC_CHGPY","Q","2002-Q1",6.990685,
"KOR","QGDP","TOT","PC_CHGPY","Q","2002-Q2",7.471638,
"KOR","QGDP","TOT","PC_CHGPY","Q","2002-Q3",7.910732,
"KOR","QGDP","TOT","PC_CHGPY","Q","2002-Q4",7.345345,
"KOR","QGDP","TOT","PC_CHGPY","Q","2003-Q1",4.202787,
"KOR","QGDP","TOT","PC_CHGPY","Q","2003-Q2",2.171463,
"KOR","QGDP","TOT","PC_CHGPY","Q","2003-Q3",1.85148,
"KOR","QGDP","TOT","PC_CHGPY","Q","2003-Q4",3.535867,
"KOR","QGDP","TOT","PC_CHGPY","Q","2004-Q1",5.582596,
"KOR","QGDP","TOT","PC_CHGPY","Q","2004-Q2",6.288381,
"KOR","QGDP","TOT","PC_CHGPY","Q","2004-Q3",4.921766,
"KOR","QGDP","TOT","PC_CHGPY","Q","2004-Q4",2.891397,
"KOR","QGDP","TOT","PC_CHGPY","Q","2005-Q1",2.394396,
"KOR","QGDP","TOT","PC_CHGPY","Q","2005-Q2",3.576114,
"KOR","QGDP","TOT","PC_CHGPY","Q","2005-Q3",4.639421,
"KOR","QGDP","TOT","PC_CHGPY","Q","2005-Q4",5.061834,
"KOR","QGDP","TOT","PC_CHGPY","Q","2006-Q1",6.129406,
"KOR","QGDP","TOT","PC_CHGPY","Q","2006-Q2",4.779711,
"KOR","QGDP","TOT","PC_CHGPY","Q","2006-Q3",5.091461,
"KOR","QGDP","TOT","PC_CHGPY","Q","2006-Q4",4.732883,
"KOR","QGDP","TOT","PC_CHGPY","Q","2007-Q1",4.576694,
"KOR","QGDP","TOT","PC_CHGPY","Q","2007-Q2",5.680328,
"KOR","QGDP","TOT","PC_CHGPY","Q","2007-Q3",5.120589,
"KOR","QGDP","TOT","PC_CHGPY","Q","2007-Q4",6.453934,
"KOR","QGDP","TOT","PC_CHGPY","Q","2008-Q1",5.205756,
"KOR","QGDP","TOT","PC_CHGPY","Q","2008-Q2",4.04831,
"KOR","QGDP","TOT","PC_CHGPY","Q","2008-Q3",3.78946,
"KOR","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.565486,
"KOR","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-1.931739,
"KOR","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-0.994375,
"KOR","QGDP","TOT","PC_CHGPY","Q","2009-Q3",0.958209,
"KOR","QGDP","TOT","PC_CHGPY","Q","2009-Q4",4.887722,
"KOR","QGDP","TOT","PC_CHGPY","Q","2010-Q1",7.102165,
"KOR","QGDP","TOT","PC_CHGPY","Q","2010-Q2",7.396793,
"KOR","QGDP","TOT","PC_CHGPY","Q","2010-Q3",5.461753,
"KOR","QGDP","TOT","PC_CHGPY","Q","2010-Q4",6.078281,
"KOR","QGDP","TOT","PC_CHGPY","Q","2011-Q1",4.794489,
"KOR","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.649063,
"KOR","QGDP","TOT","PC_CHGPY","Q","2011-Q3",3.376022,
"KOR","QGDP","TOT","PC_CHGPY","Q","2011-Q4",2.94412,
"KOR","QGDP","TOT","PC_CHGPY","Q","2012-Q1",2.566031,
"KOR","QGDP","TOT","PC_CHGPY","Q","2012-Q2",2.429016,
"KOR","QGDP","TOT","PC_CHGPY","Q","2012-Q3",2.061425,
"KOR","QGDP","TOT","PC_CHGPY","Q","2012-Q4",2.118749,
"KOR","QGDP","TOT","PC_CHGPY","Q","2013-Q1",2.191671,
"KOR","QGDP","TOT","PC_CHGPY","Q","2013-Q2",2.69966,
"KOR","QGDP","TOT","PC_CHGPY","Q","2013-Q3",3.201057,
"KOR","QGDP","TOT","PC_CHGPY","Q","2013-Q4",3.481987,
"KOR","QGDP","TOT","PC_CHGPY","Q","2014-Q1",3.852663,
"KOR","QGDP","TOT","PC_CHGPY","Q","2014-Q2",3.474131,
"KOR","QGDP","TOT","PC_CHGPY","Q","2014-Q3",3.285867,
"KOR","QGDP","TOT","PC_CHGPY","Q","2014-Q4",2.768821,
"KOR","QGDP","TOT","PC_CHGPY","Q","2015-Q1",2.574395,
"KOR","QGDP","TOT","PC_CHGPY","Q","2015-Q2",2.362604,
"KOR","QGDP","TOT","PC_CHGPY","Q","2015-Q3",2.96528,
"KOR","QGDP","TOT","PC_CHGPY","Q","2015-Q4",3.251115,
"KOR","QGDP","TOT","PC_CHGPY","Q","2016-Q1",2.903156,
"KOR","QGDP","TOT","PC_CHGPY","Q","2016-Q2",3.405634,
"KOR","QGDP","TOT","PC_CHGPY","Q","2016-Q3",2.602686,
"KOR","QGDP","TOT","PC_CHGPY","Q","2016-Q4",2.410759,
"KOR","QGDP","TOT","PC_CHGPY","Q","2017-Q1",2.980995,
"NOR","QGDP","TOT","PC_CHGPY","Q","1961-Q1",5.869164,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1961-Q2",6.768961,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1961-Q3",6.716544,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1961-Q4",5.746506,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1962-Q1",3.916006,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1962-Q2",2.767736,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1962-Q3",2.254999,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1962-Q4",2.349554,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1963-Q1",3.039157,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1963-Q2",3.61235,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1963-Q3",4.067929,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1963-Q4",4.405923,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1964-Q1",4.627441,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1964-Q2",4.867999,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1964-Q3",5.126538,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1964-Q4",5.4019,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1965-Q1",5.693061,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1965-Q2",5.64241,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1965-Q3",5.263032,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1965-Q4",4.568888,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1966-Q1",3.574914,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1966-Q2",3.272871,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1966-Q3",3.63544,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1966-Q4",4.645599,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1967-Q1",6.295466,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1967-Q2",6.930096,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1967-Q3",6.569831,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1967-Q4",5.258176,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1968-Q1",3.058505,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1968-Q2",1.889273,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1968-Q3",1.685966,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1968-Q4",2.416678,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1969-Q1",4.078783,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1969-Q2",4.912591,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1969-Q3",4.917632,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1969-Q4",4.113433,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1970-Q1",2.538372,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1970-Q2",1.709244,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1970-Q3",1.590446,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1970-Q4",2.163656,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1971-Q1",3.426122,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1971-Q2",4.392476,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1971-Q3",5.057074,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1971-Q4",5.419882,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1972-Q1",5.486456,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1972-Q2",5.383602,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1972-Q3",5.11788,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1972-Q4",4.695961,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1973-Q1",4.124374,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1973-Q2",3.895978,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1973-Q3",3.997632,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1973-Q4",4.419166,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1974-Q1",5.153281,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1974-Q2",5.458179,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1974-Q3",5.344785,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1974-Q4",4.828197,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1975-Q1",3.92713,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1975-Q2",3.673353,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1975-Q3",4.040834,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1975-Q4",5.012147,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1976-Q1",6.577838,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1976-Q2",7.28768,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1976-Q3",7.159554,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1976-Q4",6.229764,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1977-Q1",4.550339,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1977-Q2",3.514143,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1977-Q3",3.077262,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1977-Q4",3.211845,"E"
"NOR","QGDP","TOT","PC_CHGPY","Q","1978-Q1",4.235021,
"NOR","QGDP","TOT","PC_CHGPY","Q","1978-Q2",5.178252,
"NOR","QGDP","TOT","PC_CHGPY","Q","1978-Q3",5.510625,
"NOR","QGDP","TOT","PC_CHGPY","Q","1978-Q4",4.553976,
"NOR","QGDP","TOT","PC_CHGPY","Q","1979-Q1",2.526622,
"NOR","QGDP","TOT","PC_CHGPY","Q","1979-Q2",3.907656,
"NOR","QGDP","TOT","PC_CHGPY","Q","1979-Q3",5.352348,
"NOR","QGDP","TOT","PC_CHGPY","Q","1979-Q4",6.157986,
"NOR","QGDP","TOT","PC_CHGPY","Q","1980-Q1",10.761739,
"NOR","QGDP","TOT","PC_CHGPY","Q","1980-Q2",5.348883,
"NOR","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.822531,
"NOR","QGDP","TOT","PC_CHGPY","Q","1980-Q4",2.084125,
"NOR","QGDP","TOT","PC_CHGPY","Q","1981-Q1",-0.066261,
"NOR","QGDP","TOT","PC_CHGPY","Q","1981-Q2",2.441305,
"NOR","QGDP","TOT","PC_CHGPY","Q","1981-Q3",3.019494,
"NOR","QGDP","TOT","PC_CHGPY","Q","1981-Q4",0.815868,
"NOR","QGDP","TOT","PC_CHGPY","Q","1982-Q1",-0.168068,
"NOR","QGDP","TOT","PC_CHGPY","Q","1982-Q2",-0.570733,
"NOR","QGDP","TOT","PC_CHGPY","Q","1982-Q3",0.655273,
"NOR","QGDP","TOT","PC_CHGPY","Q","1982-Q4",1.002931,
"NOR","QGDP","TOT","PC_CHGPY","Q","1983-Q1",2.198665,
"NOR","QGDP","TOT","PC_CHGPY","Q","1983-Q2",3.315278,
"NOR","QGDP","TOT","PC_CHGPY","Q","1983-Q3",4.774819,
"NOR","QGDP","TOT","PC_CHGPY","Q","1983-Q4",4.479748,
"NOR","QGDP","TOT","PC_CHGPY","Q","1984-Q1",5.289406,
"NOR","QGDP","TOT","PC_CHGPY","Q","1984-Q2",4.78735,
"NOR","QGDP","TOT","PC_CHGPY","Q","1984-Q3",6.350943,
"NOR","QGDP","TOT","PC_CHGPY","Q","1984-Q4",8.519403,
"NOR","QGDP","TOT","PC_CHGPY","Q","1985-Q1",7.756652,
